2025-05-30 21:12:42,503 - GameLogger - INFO - Gemini API 키가 성공적으로 설정되었어요! 냐옹! 🚀
2025-05-30 21:12:46,771 - GameLogger - INFO - 프로빈스 1 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:47,532 - GameLogger - INFO - 프로빈스 454 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,535 - GameLogger - INFO - 프로빈스 455 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,536 - GameLogger - INFO - 프로빈스 456 생성: 타일 9개, 인구 59,000, GDP 101,600
2025-05-30 21:12:47,537 - GameLogger - INFO - 프로빈스 457 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,539 - GameLogger - INFO - 프로빈스 458 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,541 - GameLogger - INFO - 프로빈스 459 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,542 - GameLogger - INFO - 프로빈스 460 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,543 - GameLogger - INFO - 프로빈스 461 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,544 - GameLogger - INFO - 프로빈스 462 생성: 타일 7개, 인구 57,000, GDP 96,800
2025-05-30 21:12:47,546 - GameLogger - INFO - 프로빈스 463 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,547 - GameLogger - INFO - 프로빈스 464 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,549 - GameLogger - INFO - 프로빈스 465 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,551 - GameLogger - INFO - 프로빈스 466 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,553 - GameLogger - INFO - 프로빈스 467 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,554 - GameLogger - INFO - 프로빈스 468 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,555 - GameLogger - INFO - 프로빈스 469 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,557 - GameLogger - INFO - 프로빈스 470 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,559 - GameLogger - INFO - 프로빈스 471 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,561 - GameLogger - INFO - 프로빈스 472 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,563 - GameLogger - INFO - 프로빈스 473 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,564 - GameLogger - INFO - 프로빈스 474 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,566 - GameLogger - INFO - 프로빈스 475 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,567 - GameLogger - INFO - 프로빈스 476 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,569 - GameLogger - INFO - 프로빈스 477 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,571 - GameLogger - INFO - 프로빈스 478 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,572 - GameLogger - INFO - 프로빈스 479 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,574 - GameLogger - INFO - 프로빈스 480 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,575 - GameLogger - INFO - 프로빈스 481 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,577 - GameLogger - INFO - 프로빈스 482 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,578 - GameLogger - INFO - 프로빈스 483 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,580 - GameLogger - INFO - 프로빈스 484 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,582 - GameLogger - INFO - 프로빈스 485 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,583 - GameLogger - INFO - 프로빈스 486 생성: 타일 45개, 인구 95,000, GDP 188,000
2025-05-30 21:12:47,584 - GameLogger - INFO - 프로빈스 487 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,586 - GameLogger - INFO - 프로빈스 488 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,588 - GameLogger - INFO - 프로빈스 489 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,590 - GameLogger - INFO - 프로빈스 490 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,592 - GameLogger - INFO - 프로빈스 491 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,593 - GameLogger - INFO - 프로빈스 492 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,595 - GameLogger - INFO - 프로빈스 493 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,597 - GameLogger - INFO - 프로빈스 494 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,598 - GameLogger - INFO - 프로빈스 495 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,600 - GameLogger - INFO - 프로빈스 496 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,604 - GameLogger - INFO - 프로빈스 497 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,606 - GameLogger - INFO - 프로빈스 498 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,608 - GameLogger - INFO - 프로빈스 499 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,609 - GameLogger - INFO - 프로빈스 500 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,611 - GameLogger - INFO - 프로빈스 501 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,612 - GameLogger - INFO - 프로빈스 502 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,614 - GameLogger - INFO - 프로빈스 503 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,615 - GameLogger - INFO - 프로빈스 504 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,618 - GameLogger - INFO - 프로빈스 505 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,619 - GameLogger - INFO - 프로빈스 506 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,621 - GameLogger - INFO - 프로빈스 507 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,622 - GameLogger - INFO - 프로빈스 508 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,624 - GameLogger - INFO - 프로빈스 509 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,626 - GameLogger - INFO - 프로빈스 510 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,628 - GameLogger - INFO - 프로빈스 511 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,630 - GameLogger - INFO - 프로빈스 512 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,632 - GameLogger - INFO - 프로빈스 513 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,634 - GameLogger - INFO - 프로빈스 514 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,635 - GameLogger - INFO - 프로빈스 515 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,636 - GameLogger - INFO - 프로빈스 516 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:47,638 - GameLogger - INFO - 프로빈스 517 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,639 - GameLogger - INFO - 프로빈스 518 생성: 타일 10개, 인구 60,000, GDP 104,000
2025-05-30 21:12:47,641 - GameLogger - INFO - 프로빈스 519 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,643 - GameLogger - INFO - 프로빈스 520 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,645 - GameLogger - INFO - 프로빈스 521 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,646 - GameLogger - INFO - 프로빈스 522 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,649 - GameLogger - INFO - 프로빈스 523 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,650 - GameLogger - INFO - 프로빈스 524 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,650 - GameLogger - INFO - 프로빈스 525 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,652 - GameLogger - INFO - 프로빈스 526 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,654 - GameLogger - INFO - 프로빈스 527 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,655 - GameLogger - INFO - 프로빈스 528 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,657 - GameLogger - INFO - 프로빈스 529 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,658 - GameLogger - INFO - 프로빈스 530 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,661 - GameLogger - INFO - 프로빈스 531 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,662 - GameLogger - INFO - 프로빈스 532 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,664 - GameLogger - INFO - 프로빈스 533 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,665 - GameLogger - INFO - 프로빈스 534 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,667 - GameLogger - INFO - 프로빈스 535 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,669 - GameLogger - INFO - 프로빈스 536 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,669 - GameLogger - INFO - 프로빈스 537 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,671 - GameLogger - INFO - 프로빈스 538 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,673 - GameLogger - INFO - 프로빈스 539 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,675 - GameLogger - INFO - 프로빈스 540 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,675 - GameLogger - INFO - 프로빈스 541 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,676 - GameLogger - INFO - 프로빈스 542 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,677 - GameLogger - INFO - 프로빈스 543 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,679 - GameLogger - INFO - 프로빈스 544 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,681 - GameLogger - INFO - 프로빈스 545 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,683 - GameLogger - INFO - 프로빈스 546 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,684 - GameLogger - INFO - 프로빈스 547 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,686 - GameLogger - INFO - 프로빈스 548 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,688 - GameLogger - INFO - 프로빈스 549 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,689 - GameLogger - INFO - 프로빈스 550 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,690 - GameLogger - INFO - 프로빈스 551 생성: 타일 85개, 인구 135,000, GDP 284,000
2025-05-30 21:12:47,691 - GameLogger - INFO - 프로빈스 552 생성: 타일 36개, 인구 86,000, GDP 166,400
2025-05-30 21:12:47,693 - GameLogger - INFO - 프로빈스 553 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,695 - GameLogger - INFO - 프로빈스 554 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,697 - GameLogger - INFO - 프로빈스 555 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,699 - GameLogger - INFO - 프로빈스 556 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,701 - GameLogger - INFO - 프로빈스 557 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,703 - GameLogger - INFO - 프로빈스 558 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,705 - GameLogger - INFO - 프로빈스 559 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,706 - GameLogger - INFO - 프로빈스 560 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,707 - GameLogger - INFO - 프로빈스 561 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,709 - GameLogger - INFO - 프로빈스 562 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,711 - GameLogger - INFO - 프로빈스 563 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,714 - GameLogger - INFO - 프로빈스 564 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,715 - GameLogger - INFO - 프로빈스 565 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,718 - GameLogger - INFO - 프로빈스 566 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,720 - GameLogger - INFO - 프로빈스 567 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,722 - GameLogger - INFO - 프로빈스 568 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,723 - GameLogger - INFO - 프로빈스 569 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,725 - GameLogger - INFO - 프로빈스 570 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,727 - GameLogger - INFO - 프로빈스 571 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,728 - GameLogger - INFO - 프로빈스 572 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,730 - GameLogger - INFO - 프로빈스 573 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,731 - GameLogger - INFO - 프로빈스 574 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,733 - GameLogger - INFO - 프로빈스 575 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,735 - GameLogger - INFO - 프로빈스 576 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,736 - GameLogger - INFO - 프로빈스 577 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,737 - GameLogger - INFO - 프로빈스 578 생성: 타일 10개, 인구 60,000, GDP 104,000
2025-05-30 21:12:47,739 - GameLogger - INFO - 프로빈스 579 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,741 - GameLogger - INFO - 프로빈스 580 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,742 - GameLogger - INFO - 프로빈스 581 생성: 타일 16개, 인구 66,000, GDP 118,400
2025-05-30 21:12:47,744 - GameLogger - INFO - 프로빈스 582 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,746 - GameLogger - INFO - 프로빈스 583 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,747 - GameLogger - INFO - 프로빈스 584 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,749 - GameLogger - INFO - 프로빈스 585 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,751 - GameLogger - INFO - 프로빈스 586 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,753 - GameLogger - INFO - 프로빈스 587 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,754 - GameLogger - INFO - 프로빈스 588 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,757 - GameLogger - INFO - 프로빈스 589 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,759 - GameLogger - INFO - 프로빈스 590 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,760 - GameLogger - INFO - 프로빈스 591 생성: 타일 11개, 인구 61,000, GDP 106,400
2025-05-30 21:12:47,762 - GameLogger - INFO - 프로빈스 592 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,764 - GameLogger - INFO - 프로빈스 593 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,766 - GameLogger - INFO - 프로빈스 594 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,768 - GameLogger - INFO - 프로빈스 595 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,770 - GameLogger - INFO - 프로빈스 596 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,771 - GameLogger - INFO - 프로빈스 597 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,773 - GameLogger - INFO - 프로빈스 598 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,776 - GameLogger - INFO - 프로빈스 599 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,777 - GameLogger - INFO - 프로빈스 600 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,779 - GameLogger - INFO - 프로빈스 601 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,780 - GameLogger - INFO - 프로빈스 602 생성: 타일 49개, 인구 99,000, GDP 197,599
2025-05-30 21:12:47,780 - GameLogger - INFO - 프로빈스 603 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,783 - GameLogger - INFO - 프로빈스 604 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,784 - GameLogger - INFO - 프로빈스 605 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,786 - GameLogger - INFO - 프로빈스 606 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,787 - GameLogger - INFO - 프로빈스 607 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,789 - GameLogger - INFO - 프로빈스 608 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,791 - GameLogger - INFO - 프로빈스 609 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,793 - GameLogger - INFO - 프로빈스 610 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,795 - GameLogger - INFO - 프로빈스 611 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,797 - GameLogger - INFO - 프로빈스 612 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,799 - GameLogger - INFO - 프로빈스 613 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,801 - GameLogger - INFO - 프로빈스 614 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,803 - GameLogger - INFO - 프로빈스 615 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,804 - GameLogger - INFO - 프로빈스 616 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,806 - GameLogger - INFO - 프로빈스 617 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,808 - GameLogger - INFO - 프로빈스 618 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,810 - GameLogger - INFO - 프로빈스 619 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,813 - GameLogger - INFO - 프로빈스 620 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,814 - GameLogger - INFO - 프로빈스 621 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,816 - GameLogger - INFO - 프로빈스 622 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,818 - GameLogger - INFO - 프로빈스 623 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,820 - GameLogger - INFO - 프로빈스 624 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,822 - GameLogger - INFO - 프로빈스 625 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,822 - GameLogger - INFO - 프로빈스 626 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,823 - GameLogger - INFO - 프로빈스 627 생성: 타일 4개, 인구 54,000, GDP 89,600
2025-05-30 21:12:47,825 - GameLogger - INFO - 프로빈스 628 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,826 - GameLogger - INFO - 프로빈스 629 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,828 - GameLogger - INFO - 프로빈스 630 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,830 - GameLogger - INFO - 프로빈스 631 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,832 - GameLogger - INFO - 프로빈스 632 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,834 - GameLogger - INFO - 프로빈스 633 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,836 - GameLogger - INFO - 프로빈스 634 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,838 - GameLogger - INFO - 프로빈스 635 생성: 타일 55개, 인구 105,000, GDP 212,000
2025-05-30 21:12:47,840 - GameLogger - INFO - 프로빈스 636 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,842 - GameLogger - INFO - 프로빈스 637 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,844 - GameLogger - INFO - 프로빈스 638 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,846 - GameLogger - INFO - 프로빈스 639 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,848 - GameLogger - INFO - 프로빈스 640 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,849 - GameLogger - INFO - 프로빈스 641 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,850 - GameLogger - INFO - 프로빈스 642 생성: 타일 17개, 인구 67,000, GDP 120,800
2025-05-30 21:12:47,851 - GameLogger - INFO - 프로빈스 643 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,853 - GameLogger - INFO - 프로빈스 644 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,855 - GameLogger - INFO - 프로빈스 645 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,857 - GameLogger - INFO - 프로빈스 646 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,859 - GameLogger - INFO - 프로빈스 647 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,860 - GameLogger - INFO - 프로빈스 648 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,862 - GameLogger - INFO - 프로빈스 649 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,864 - GameLogger - INFO - 프로빈스 650 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,865 - GameLogger - INFO - 프로빈스 651 생성: 타일 33개, 인구 83,000, GDP 159,200
2025-05-30 21:12:47,867 - GameLogger - INFO - 프로빈스 652 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,868 - GameLogger - INFO - 프로빈스 653 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,870 - GameLogger - INFO - 프로빈스 654 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,871 - GameLogger - INFO - 프로빈스 655 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:47,873 - GameLogger - INFO - 프로빈스 656 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,876 - GameLogger - INFO - 프로빈스 657 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,878 - GameLogger - INFO - 프로빈스 658 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,880 - GameLogger - INFO - 프로빈스 659 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,881 - GameLogger - INFO - 프로빈스 660 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,884 - GameLogger - INFO - 프로빈스 661 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,885 - GameLogger - INFO - 프로빈스 662 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,887 - GameLogger - INFO - 프로빈스 663 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,888 - GameLogger - INFO - 프로빈스 664 생성: 타일 3개, 인구 53,000, GDP 87,200
2025-05-30 21:12:47,890 - GameLogger - INFO - 프로빈스 665 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,892 - GameLogger - INFO - 프로빈스 666 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,894 - GameLogger - INFO - 프로빈스 667 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,896 - GameLogger - INFO - 프로빈스 668 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,899 - GameLogger - INFO - 프로빈스 669 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,900 - GameLogger - INFO - 프로빈스 670 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,903 - GameLogger - INFO - 프로빈스 671 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,905 - GameLogger - INFO - 프로빈스 672 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,907 - GameLogger - INFO - 프로빈스 673 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,909 - GameLogger - INFO - 프로빈스 674 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,911 - GameLogger - INFO - 프로빈스 675 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,913 - GameLogger - INFO - 프로빈스 676 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,916 - GameLogger - INFO - 프로빈스 677 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,917 - GameLogger - INFO - 프로빈스 678 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,919 - GameLogger - INFO - 프로빈스 679 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,922 - GameLogger - INFO - 프로빈스 680 생성: 타일 200개, 인구 250,000, GDP 560,000
